* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 02-23-2023
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 02-23-2023
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 02-23-2023
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 02-23-2023
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 02-23-2023
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 02-23-2023
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 02-23-2023
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 02-23-2023
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 02-23-2023
* Calibration ROI is expired  = No
* Calibration ROI performed on = 02-23-2023
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 02-23-2023
* Chemistry = SYBR_GREEN
* Date Created = 2023-03-01 20:13:50 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\bcorbett\OneDrive - Shedd Aquarium Society\Acropora22_proj\EDS files\acer_20230301_3.eds
* Experiment Name = Quantification-SYBR_with_Melt
* Experiment Run End Time = 2023-03-01 17:38:57 PM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	HIGHSD	CQCONF	EXPFAIL	Tm1	Tm2	Tm3	Tm4
1	A1	false	382	CAM	UNKNOWN	SYBR	None	24.395	23.987	0.578								false	0.020	true	3	23	Amp		0.614	Y	Y	N	75.407			
2	A2	false	382	CAM	UNKNOWN	SYBR	None	23.578	23.987	0.578								false	0.020	true	3	22	Amp		0.695	Y	Y	N	75.407			
3	A3	false	382	SYM	UNKNOWN	SYBR	None	23.399	22.320	1.526								false	0.020	true	3	21	Amp		0.574	Y	Y	N	87.988			
4	A4	false	382	SYM	UNKNOWN	SYBR	None	21.241	22.320	1.526								false	0.020	true	3	19	Amp		0.521	Y	Y	N	87.988			
5	A5	false	400	CAM	UNKNOWN	SYBR	None	22.334	22.257	0.109								false	0.020	true	3	20	Amp		0.733	N	Y	N	75.402			
6	A6	false	400	CAM	UNKNOWN	SYBR	None	22.180	22.257	0.109								false	0.020	true	3	20	Amp		0.595	N	Y	N	75.402			
7	A7	false	400	SYM	UNKNOWN	SYBR	None	20.778	21.227	0.636								false	0.020	true	3	19	Amp		0.501	Y	Y	N	87.949			
8	A8	false	400	SYM	UNKNOWN	SYBR	None	21.677	21.227	0.636								false	0.020	true	3	19	Amp		0.571	Y	Y	N	88.251			
9	A9	false	413	CAM	UNKNOWN	SYBR	None	19.091	19.052	0.056								false	0.020	true	3	17	Amp		0.656	N	Y	N	75.584			
10	A10	false	413	CAM	UNKNOWN	SYBR	None	19.012	19.052	0.056								false	0.020	true	3	16	Amp		0.560	N	Y	N	75.433			
11	A11	false	413	SYM	UNKNOWN	SYBR	None	21.253	21.287	0.049								false	0.020	true	3	19	Amp		0.485	N	Y	N	87.810			
12	A12	false	413	SYM	UNKNOWN	SYBR	None	21.321	21.287	0.049								false	0.020	true	3	19	Amp		0.584	N	Y	N	87.810			
13	B1	false	383	CAM	UNKNOWN	SYBR	None	23.335	23.002	0.472								false	0.020	true	3	21	Amp		0.683	N	Y	N	75.256			
14	B2	false	383	CAM	UNKNOWN	SYBR	None	22.668	23.002	0.472								false	0.020	true	3	20	Amp		0.536	N	Y	N	75.407			
