* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 06-24-2022
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 06-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 06-24-2022
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 06-24-2022
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 06-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 06-24-2022
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 06-24-2022
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 06-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 06-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 06-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 06-24-2022
* Chemistry = SYBR_GREEN
* Date Created = 2023-02-17 15:23:59 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\bcorbett\OneDrive - Shedd Aquarium Society\Acropora22_proj\EDS files\acer_20230217.eds
* Experiment Name = Quantification-SYBR_with_Melt
* Experiment Run End Time = 2023-02-17 13:34:41 PM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	HIGHSD	MTP	CQCONF	EXPFAIL	Tm1	Tm2	Tm3	Tm4
1	A1	false	227	CAM	UNKNOWN	SYBR	None	19.303	19.526	0.316								false	0.020	true	3	17	Amp		0.630	N	N	Y	N	75.544			
2	A2	false	227	CAM	UNKNOWN	SYBR	None	19.750	19.526	0.316								false	0.020	true	3	17	Amp		0.630	N	N	Y	N	75.544			
3	A3	false	227	SYM	UNKNOWN	SYBR	None	20.254	19.473	1.105								false	0.020	true	3	19	Amp		0.516	Y	N	Y	N	88.229			
4	A4	false	227	SYM	UNKNOWN	SYBR	None	18.692	19.473	1.105								false	0.020	true	3	17	Amp		0.505	Y	N	Y	N	88.534			
5	A5	false	442	CAM	UNKNOWN	SYBR	None	16.816	16.425	0.553								false	0.020	true	3	14	Amp		0.566	Y	N	Y	N	75.545			
6	A6	false	442	CAM	UNKNOWN	SYBR	None	16.034	16.425	0.553								false	0.020	true	3	14	Amp		0.511	Y	N	Y	N	75.240			
7	A7	false	442	SYM	UNKNOWN	SYBR	None	34.561	27.643	9.783								false	0.020	true	3	32	No Amp		0.435	Y	Y	Y	N	88.042	79.505	64.565	
8	A8	false	442	SYM	UNKNOWN	SYBR	None	20.725	27.643	9.783								false	0.020	true	3	19	Amp		0.432	Y	N	Y	N	87.889			
9	A9	false	265	CAM	UNKNOWN	SYBR	None	Undetermined										false	0.020	true	3	39	No Amp		0.000	N	N	Y	Y	63.504			
10	A10	false	265	CAM	UNKNOWN	SYBR	None	Undetermined										false	0.020	true	3	18	No Amp		0.000	N	N	Y	N	64.420			
11	A11	false	265	SYM	UNKNOWN	SYBR	None	29.548	30.483	1.322								false	0.020	true	3	28	Amp		0.739	Y	N	Y	N	82.101			
12	A12	false	265	SYM	UNKNOWN	SYBR	None	31.418	30.483	1.322								false	0.020	true	3	29	Amp		0.947	Y	Y	N	N	82.863	76.917		
13	B1	false	370	CAM	UNKNOWN	SYBR	None	22.333	22.322	0.015								false	0.020	true	3	20	Amp		0.622	N	N	Y	N	75.391			
14	B2	false	370	CAM	UNKNOWN	SYBR	None	22.312	22.322	0.015								false	0.020	true	3	20	Amp		0.604	N	N	Y	N	75.391			
