* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 06-24-2022
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 06-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 06-24-2022
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 06-24-2022
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 06-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 06-24-2022
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 06-24-2022
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 06-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 06-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 06-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 06-24-2022
* Chemistry = SYBR_GREEN
* Date Created = 2022-12-02 15:10:46 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = E:\Acer_12.02_rerun_plate6.eds
* Experiment Name = Quantification-SYBR_with_Melt
* Experiment Run End Time = 2022-12-02 12:56:15 PM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	HIGHSD	NOAMP	MTP	CQCONF	EXPFAIL	Tm1	Tm2	Tm3	Tm4
29	C5	false	5	Cam	UNKNOWN	SYBR	None	25.503	25.464	0.056								true	0.079	true	3	21	Amp		0.892	N	N	N	N	N	74.527			
30	C6	false	5	Cam	UNKNOWN	SYBR	None	25.424	25.464	0.056								true	0.079	true	3	21	Amp		0.892	N	N	N	N	N	74.527			
31	C7	false	5	Sym	UNKNOWN	SYBR	None	24.462	24.405	0.080								true	0.289	true	3	19	Amp		0.958	N	N	N	N	N	87.561			
32	C8	false	5	Sym	UNKNOWN	SYBR	None	24.349	24.405	0.080								true	0.289	true	3	19	Amp		0.960	N	N	N	N	N	87.711			
33	C9	false	115	Cam	UNKNOWN	SYBR	None	23.670	23.775	0.148								true	0.079	true	3	20	Amp		0.919	N	N	N	N	N	74.693			
34	C10	false	115	Cam	UNKNOWN	SYBR	None	23.880	23.775	0.148								true	0.079	true	3	20	Amp		0.913	N	N	N	N	N	74.693			
35	C11	false	115	Sym	UNKNOWN	SYBR	None	24.740	24.787	0.066								true	0.289	true	3	19	Amp		0.947	N	N	N	N	N	87.414			
36	C12	false	115	Sym	UNKNOWN	SYBR	None	24.834	24.787	0.066								true	0.289	true	3	20	Amp		0.959	N	N	N	N	N	87.414			
37	D1	false	294	Cam	UNKNOWN	SYBR	None	Undetermined										true	0.079	true	3	22	No Amp		0.000	N	Y	N	Y	N	60.151			
38	D2	false	294	Cam	UNKNOWN	SYBR	None	Undetermined										true	0.079	true	3	29	No Amp		0.000	N	Y	N	Y	Y	60.301			
39	D3	false	294	Sym	UNKNOWN	SYBR	None	Undetermined										true	0.289	true	3	29	No Amp		0.000	N	Y	Y	Y	Y	92.525	83.982	88.179	77.837
40	D4	false	294	Sym	UNKNOWN	SYBR	None	Undetermined										true	0.289	true	3	29	No Amp		0.000	N	Y	N	Y	Y	60.001			
41	D5	false	6	Cam	UNKNOWN	SYBR	None	25.330	25.209	0.171								true	0.079	true	3	22	Amp		0.867	N	N	N	N	N	74.527			
42	D6	false	6	Cam	UNKNOWN	SYBR	None	25.088	25.209	0.171								true	0.079	true	3	21	Amp		0.891	N	N	N	N	N	74.527			
43	D7	false	6	Sym	UNKNOWN	SYBR	None	23.833	23.817	0.022								true	0.289	true	3	19	Amp		0.955	N	N	N	N	N	87.411			
44	D8	false	6	Sym	UNKNOWN	SYBR	None	23.802	23.817	0.022								true	0.289	true	3	17	Amp		0.961	N	N	N	N	N	87.411			
45	D9	false	116	Cam	UNKNOWN	SYBR	None	23.366	23.551	0.262								true	0.079	true	3	19	Amp		0.900	N	N	N	N	N	74.543			
46	D10	false	116	Cam	UNKNOWN	SYBR	None	23.736	23.551	0.262								true	0.079	true	3	20	Amp		0.920	N	N	N	N	N	74.543			
47	D11	false	116	Sym	UNKNOWN	SYBR	None	23.931	23.665	0.376								true	0.289	true	3	18	Amp		0.952	N	N	N	N	N	87.414			
48	D12	false	116	Sym	UNKNOWN	SYBR	None	23.399	23.665	0.376								true	0.289	true	3	17	Amp		0.967	N	N	N	N	N	87.414			
49	E1	false	187	Cam	UNKNOWN	SYBR	None	24.313	24.418	0.150								true	0.079	true	3	20	Amp		0.893	N	N	N	N	N	74.528			
50	E2	false	187	Cam	UNKNOWN	SYBR	None	24.524	24.418	0.150								true	0.079	true	3	20	Amp		0.895	N	N	N	N	N	74.528			
51	E3	false	187	Sym	UNKNOWN	SYBR	None	26.561	26.508	0.075								true	0.289	true	3	21	Amp		0.926	N	N	N	N	N	87.429			
52	E4	false	187	Sym	UNKNOWN	SYBR	None	26.455	26.508	0.075								true	0.289	true	3	20	Amp		0.938	N	N	N	N	N	87.429			
53	E5	false	7	Cam	UNKNOWN	SYBR	None	23.867	23.627	0.340								true	0.079	true	3	19	Amp		0.862	N	N	N	N	N	74.527			
