* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 02-23-2023
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 02-23-2023
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 02-23-2023
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 02-23-2023
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 02-23-2023
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 02-23-2023
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 02-23-2023
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 02-23-2023
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 02-23-2023
* Calibration ROI is expired  = No
* Calibration ROI performed on = 02-23-2023
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 02-23-2023
* Chemistry = SYBR_GREEN
* Date Created = 2023-03-06 19:23:36 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\bcorbett\OneDrive - Shedd Aquarium Society\Acropora22_proj\EDS files\acer_20230306.eds
* Experiment Name = Quantification-SYBR_with_Melt
* Experiment Run End Time = 2023-03-06 14:18:05 PM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	HIGHSD	CQCONF	EXPFAIL	Tm1	Tm2	Tm3	Tm4
30	C6	false	49	CAM	UNKNOWN	SYBR	None	19.593	19.128	0.658								false	0.020	true	3	17	Amp		0.614	Y	Y	N	75.426			
31	C7	false	49	SYM	UNKNOWN	SYBR	None	18.852	18.728	0.175								false	0.020	true	3	16	Amp		0.479	N	Y	N	87.703			
32	C8	false	49	SYM	UNKNOWN	SYBR	None	18.604	18.728	0.175								false	0.020	true	3	17	Amp		0.488	N	Y	N	87.703			
33	C9	false	80	CAM	UNKNOWN	SYBR	None	19.618	18.977	0.905								false	0.020	true	3	17	Amp		0.603	Y	Y	N	75.448			
34	C10	false	80	CAM	UNKNOWN	SYBR	None	18.337	18.977	0.905								false	0.020	true	3	16	Amp		0.643	Y	Y	N	75.448			
35	C11	false	80	SYM	UNKNOWN	SYBR	None	17.983	17.815	0.238								false	0.020	true	3	16	Amp		0.562	N	Y	N	87.717			
36	C12	false	80	SYM	UNKNOWN	SYBR	None	17.647	17.815	0.238								false	0.020	true	3	15	Amp		0.460	N	Y	N	87.717			
37	D1	false	27	CAM	UNKNOWN	SYBR	None	20.508	21.380	1.233								false	0.020	true	3	18	Amp		0.534	Y	Y	N	75.270			
38	D2	false	27	CAM	UNKNOWN	SYBR	None	22.251	21.380	1.233								false	0.020	true	3	19	Amp		0.580	Y	Y	N	75.270			
39	D3	false	27	SYM	UNKNOWN	SYBR	None	19.830	21.020	1.682								false	0.020	true	3	18	Amp		0.487	Y	Y	N	87.891			
40	D4	false	27	SYM	UNKNOWN	SYBR	None	22.209	21.020	1.682								false	0.020	true	3	20	Amp		0.567	Y	Y	N	87.741			
41	D5	false	54	CAM	UNKNOWN	SYBR	None	20.762	20.734	0.040								false	0.020	true	3	19	Amp		0.676	N	Y	N	75.426			
42	D6	false	54	CAM	UNKNOWN	SYBR	None	20.705	20.734	0.040								false	0.020	true	3	18	Amp		0.579	N	Y	N	75.426			
43	D7	false	54	SYM	UNKNOWN	SYBR	None	19.255	19.896	0.907								false	0.020	true	3	17	Amp		0.532	Y	Y	N	87.853			
